#Converted to CombinedWig with TRANSIT.
#normalization method: TTR
#Normalization Factors: 2.6365107688705036 3.2329912278198036 2.865270203473558 2.286197257382532 1.4371695843583265
#File: src/pytransit/data/cholesterol_H37Rv_rep1.wig
#File: src/pytransit/data/cholesterol_H37Rv_rep2.wig
#File: src/pytransit/data/cholesterol_H37Rv_rep3.wig
#File: src/pytransit/data/glycerol_H37Rv_rep1.wig
#File: src/pytransit/data/glycerol_H37Rv_rep2.wig
1635	142.4	22.6	0.0	32.0	288.9	
1779	0.0	0.0	0.0	0.0	0.0	
1782	0.0	0.0	0.0	0.0	0.0	
1788	0.0	0.0	0.0	0.0	0.0	
1847	0.0	0.0	0.0	0.0	0.0	
1858	210.9	67.9	57.3	59.4	491.5	
1921	0.0	0.0	0.0	0.0	30.2	
2001	0.0	0.0	0.0	0.0	0.0	
2012	0.0	0.0	0.0	0.0	0.0	
2063	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2104	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2141	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2232	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2290	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2315	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2318	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2333	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2344	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2363	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2387	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2404	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2427	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2479	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2507	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2537	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2591	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2648	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2738	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2774	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2845	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
2920	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
3027	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
3056	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
3066	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
3070	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
3119	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
3131	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
3145	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
3222	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
3228	0.0	0.0	0.0	0.0	0.0	Rv0002 (dnaN)
3277	0.0	0.0	0.0	0.0	0.0	
3283	195.1	0.0	0.0	141.7	7.2	Rv0003 (recF)
3329	0.0	0.0	0.0	0.0	153.8	Rv0003 (recF)
3372	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
3379	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
3384	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
3396	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
3412	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
3425	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
3441	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
3467	0.0	0.0	0.0	0.0	80.5	Rv0003 (recF)
3471	0.0	0.0	298.0	0.0	0.0	Rv0003 (recF)
3513	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
3591	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
3682	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
3708	297.9	0.0	131.8	144.0	70.4	Rv0003 (recF)
3728	174.0	135.8	0.0	0.0	0.0	Rv0003 (recF)
3739	0.0	0.0	0.0	0.0	231.4	Rv0003 (recF)
3770	18.5	71.1	0.0	29.7	0.0	Rv0003 (recF)
3782	0.0	320.1	2.9	105.2	53.2	Rv0003 (recF)
3796	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
3833	0.0	0.0	0.0	2.3	38.8	Rv0003 (recF)
3925	100.2	0.0	0.0	0.0	18.7	Rv0003 (recF)
3960	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
3967	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
3986	0.0	3.2	100.3	0.0	5.7	Rv0003 (recF)
4011	0.0	0.0	0.0	0.0	8.6	Rv0003 (recF)
4028	0.0	0.0	0.0	0.0	1.4	Rv0003 (recF)
4094	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
4118	0.0	0.0	8.6	0.0	0.0	Rv0003 (recF)
4121	308.5	109.9	2.9	0.0	158.1	Rv0003 (recF)
4130	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
4158	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
4207	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
4217	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
4353	0.0	0.0	0.0	0.0	0.0	Rv0003 (recF)
4664	0.0	0.0	0.0	0.0	0.0	Rv0004 (-)
4721	0.0	0.0	0.0	0.0	0.0	Rv0004 (-)
4789	0.0	0.0	0.0	0.0	0.0	Rv0004 (-)
4912	0.0	0.0	0.0	0.0	0.0	Rv0004 (-)
4961	0.0	0.0	0.0	0.0	0.0	Rv0004 (-)
4970	0.0	0.0	0.0	0.0	0.0	Rv0004 (-)
4989	0.0	0.0	0.0	0.0	33.1	Rv0004 (-)
4995	266.3	300.7	389.7	121.2	90.5	Rv0004 (-)
5066	116.0	721.0	346.7	516.7	83.4	
5120	237.3	142.3	0.0	27.4	99.2	
5128	168.7	0.0	0.0	0.0	57.5	Rv0005 (gyrB)
5170	73.8	100.2	5.7	546.4	129.3	Rv0005 (gyrB)
5230	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5273	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5287	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5336	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5364	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5420	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5439	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5517	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5547	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5579	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5586	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5623	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5631	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5669	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5687	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5792	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5977	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
5996	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6055	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6128	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6230	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6249	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6286	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6403	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6490	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6502	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6526	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6605	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6612	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6672	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6729	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6793	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6809	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6856	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6944	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
6983	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
7067	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
7077	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
7093	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
7225	0.0	0.0	0.0	0.0	0.0	Rv0005 (gyrB)
7265	2.6	0.0	0.0	70.9	0.0	Rv0005 (gyrB)
7299	174.0	184.3	0.0	123.5	145.2	
7383	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
7392	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
7470	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
7551	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
7578	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
7620	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
7686	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
7763	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
7767	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
7798	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
7865	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
7970	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8031	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8077	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8099	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8127	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8219	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8236	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8288	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8295	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8338	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8391	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8394	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8436	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8486	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8546	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8786	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8858	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8874	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
8901	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
9030	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
9045	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
9100	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
9150	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
9165	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
9419	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
9465	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
9492	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
9503	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
9519	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
9526	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
9542	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
9564	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
9624	0.0	0.0	0.0	0.0	0.0	Rv0006 (gyrA)
9776	181.9	67.9	5.7	217.2	182.5	Rv0006 (gyrA)
9816	21.1	255.4	2.9	20.6	467.1	Rv0006 (gyrA)
9850	0.0	0.0	0.0	0.0	0.0	
9877	108.1	323.3	54.4	226.3	165.3	
9894	0.0	0.0	0.0	0.0	30.2	
9903	113.4	35.6	11.5	477.8	70.4	
10023	0.0	0.0	0.0	0.0	0.0	Rv0007 (-)
10104	0.0	0.0	0.0	0.0	0.0	Rv0007 (-)
10277	0.0	0.0	0.0	0.0	0.0	Rv0007 (-)
10299	2.6	0.0	0.0	0.0	0.0	Rv0007 (-)
10414	0.0	0.0	0.0	0.0	0.0	Rv0007 (-)
10426	719.8	0.0	2.9	20.6	86.2	Rv0007 (-)
10583	39.5	0.0	0.0	0.0	46.0	Rv0007 (-)
10600	0.0	0.0	0.0	0.0	0.0	Rv0007 (-)
10608	0.0	0.0	0.0	0.0	0.0	Rv0007 (-)
10769	126.6	109.9	263.6	0.0	107.8	Rv0007 (-)
10826	179.3	226.3	1776.5	139.5	150.9	Rv0007 (-)
10857	0.0	0.0	0.0	0.0	0.0	
10876	0.0	0.0	0.0	0.0	0.0	
10884	0.0	0.0	0.0	0.0	0.0	
10892	0.0	0.0	0.0	0.0	0.0	
10894	0.0	0.0	0.0	0.0	0.0	
10907	0.0	0.0	0.0	0.0	0.0	
10923	0.0	0.0	0.0	0.0	0.0	
10953	0.0	0.0	0.0	0.0	0.0	
11096	15.8	0.0	0.0	0.0	1.4	
11119	0.0	0.0	0.0	0.0	0.0	
11131	0.0	0.0	0.0	0.0	0.0	
11176	0.0	0.0	0.0	0.0	0.0	
11198	0.0	0.0	0.0	0.0	0.0	
11207	232.0	116.4	553.0	210.3	21.6	
11289	131.8	287.7	48.7	48.0	117.8	
11301	0.0	0.0	0.0	0.0	0.0	
11422	71.2	113.2	2.9	16.0	553.3	
11444	0.0	0.0	0.0	0.0	0.0	
11530	87.0	35.6	2.9	317.8	379.4	
11556	158.2	588.4	88.8	130.3	44.6	
11618	7.9	164.9	0.0	0.0	0.0	
11659	0.0	0.0	0.0	0.0	0.0	
11675	957.1	122.9	527.2	564.7	297.5	
11679	946.5	303.9	1355.3	461.8	649.6	
11733	614.3	252.2	2220.6	347.5	583.5	
11739	545.8	345.9	2.9	246.9	340.6	
11743	1637.3	1335.2	1338.1	187.5	1273.3	
11749	0.0	0.0	0.0	0.0	0.0	
11787	234.6	6.5	0.0	137.2	93.4	
11848	5.3	0.0	0.0	18.3	31.6	
12042	142.4	517.3	2.9	667.6	135.1	Rv0008c (-)
12054	0.0	0.0	2.9	9.1	255.8	Rv0008c (-)
12145	0.0	0.0	0.0	0.0	0.0	Rv0008c (-)
12250	387.6	255.4	530.1	253.8	140.8	Rv0008c (-)
12352	801.5	1205.9	372.5	228.6	438.3	
12466	2.6	80.8	51.6	123.5	224.2	
12491	92.3	200.4	816.6	434.4	367.9	Rv0009 (ppiA)
12512	0.0	0.0	0.0	0.0	12.9	Rv0009 (ppiA)
12530	0.0	0.0	0.0	0.0	24.4	Rv0009 (ppiA)
12621	65.9	135.8	143.3	157.7	310.4	Rv0009 (ppiA)
12663	13.2	35.6	0.0	194.3	125.0	Rv0009 (ppiA)
12750	0.0	0.0	0.0	132.6	90.5	Rv0009 (ppiA)
12798	0.0	0.0	0.0	48.0	23.0	Rv0009 (ppiA)
13025	804.1	866.4	1621.7	775.0	1579.4	
13046	134.5	93.8	2.9	66.3	198.3	
13079	0.0	0.0	0.0	52.6	18.7	
13155	0.0	0.0	0.0	0.0	35.9	Rv0010c (-)
13168	0.0	181.0	0.0	176.0	4.3	Rv0010c (-)
13275	0.0	0.0	163.3	0.0	0.0	Rv0010c (-)
13309	181.9	3.2	0.0	0.0	235.7	Rv0010c (-)
13322	21.1	352.4	0.0	0.0	93.4	Rv0010c (-)
13325	899.1	1118.6	1154.7	985.4	1223.0	Rv0010c (-)
13369	0.0	0.0	0.0	41.2	28.7	Rv0010c (-)
13459	0.0	0.0	0.0	0.0	0.0	Rv0010c (-)
13469	0.0	0.0	0.0	0.0	0.0	Rv0010c (-)
13486	0.0	0.0	0.0	0.0	0.0	Rv0010c (-)
13560	13.2	48.5	684.8	185.2	415.3	
13567	71.2	9.7	329.5	0.0	57.5	
13595	0.0	0.0	0.0	0.0	0.0	
13608	0.0	0.0	0.0	0.0	0.0	
13669	0.0	0.0	0.0	0.0	0.0	
13686	0.0	0.0	0.0	0.0	0.0	
13699	0.0	0.0	0.0	0.0	0.0	
13772	0.0	0.0	0.0	0.0	0.0	Rv0011c (-)
13852	0.0	0.0	0.0	0.0	0.0	Rv0011c (-)
13903	0.0	0.0	0.0	0.0	0.0	Rv0011c (-)
14021	160.8	38.8	5.7	102.9	61.8	
14059	92.3	32.3	192.0	276.6	126.5	
14080	210.9	320.1	722.0	436.7	382.3	
14088	29.0	187.5	0.0	157.7	99.2	
14096	656.5	164.9	856.7	539.5	1004.6	Rv0012 (-)
14177	7.9	0.0	2.9	333.8	135.1	Rv0012 (-)
14367	0.0	0.0	0.0	0.0	0.0	Rv0012 (-)
14421	0.0	0.0	0.0	0.0	0.0	Rv0012 (-)
14454	0.0	0.0	0.0	0.0	0.0	Rv0012 (-)
14621	131.8	71.1	0.0	164.6	468.5	Rv0012 (-)
14661	137.1	3.2	0.0	313.2	526.0	Rv0012 (-)
14665	643.3	210.1	736.4	489.2	577.7	Rv0012 (-)
14667	0.0	0.0	0.0	0.0	1.4	Rv0012 (-)
14677	0.0	0.0	0.0	0.0	12.9	Rv0012 (-)
14749	0.0	25.9	0.0	203.5	4.3	Rv0012 (-)
14758	200.4	3.2	2.9	89.2	603.6	Rv0012 (-)
14782	0.0	0.0	0.0	0.0	0.0	Rv0012 (-)
14813	5.3	45.3	2.9	116.6	261.6	Rv0012 (-)
14821	5.3	51.7	2.9	128.0	0.0	Rv0012 (-)
14872	0.0	0.0	0.0	137.2	136.5	Rv0012 (-)
14902	0.0	181.0	74.5	0.0	0.0	
14938	0.0	0.0	0.0	0.0	0.0	Rv0013 (trpG)
14968	0.0	0.0	0.0	0.0	0.0	Rv0013 (trpG)
15023	0.0	0.0	0.0	0.0	0.0	Rv0013 (trpG)
15084	0.0	0.0	0.0	0.0	0.0	Rv0013 (trpG)
15114	0.0	0.0	0.0	0.0	0.0	Rv0013 (trpG)
15221	0.0	0.0	0.0	0.0	0.0	Rv0013 (trpG)
15245	0.0	0.0	0.0	0.0	0.0	Rv0013 (trpG)
15269	0.0	0.0	0.0	0.0	0.0	Rv0013 (trpG)
15304	0.0	0.0	0.0	0.0	0.0	Rv0013 (trpG)
15327	0.0	0.0	0.0	0.0	0.0	Rv0013 (trpG)
15366	0.0	0.0	0.0	0.0	0.0	Rv0013 (trpG)
15464	0.0	0.0	0.0	0.0	0.0	Rv0013 (trpG)
15515	97.6	0.0	0.0	0.0	0.0	Rv0013 (trpG)
15576	0.0	0.0	0.0	0.0	0.0	Rv0013 (trpG)
15591	0.0	0.0	2.9	16.0	0.0	Rv0013 (trpG),Rv0014c (pknB)
15657	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
15773	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
15812	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
15927	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
16161	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
16184	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
16273	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
16433	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
16520	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
16535	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
16558	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
16683	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
16794	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
16851	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
16872	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
16926	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
17015	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
17176	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
17190	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
17205	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
17247	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
17313	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
17333	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
17439	0.0	0.0	0.0	0.0	0.0	Rv0014c (pknB)
17476	18.5	433.2	2.9	173.8	425.4	Rv0015c (pknA)
17483	0.0	0.0	0.0	0.0	0.0	Rv0015c (pknA)
17586	0.0	0.0	0.0	0.0	0.0	Rv0015c (pknA)
17862	0.0	0.0	0.0	0.0	0.0	Rv0015c (pknA)
17981	0.0	0.0	0.0	0.0	0.0	Rv0015c (pknA)
18010	0.0	0.0	0.0	0.0	0.0	Rv0015c (pknA)
18123	0.0	0.0	0.0	0.0	0.0	Rv0015c (pknA)
18140	0.0	0.0	0.0	0.0	0.0	Rv0015c (pknA)
18161	0.0	0.0	0.0	0.0	0.0	Rv0015c (pknA)
18215	0.0	0.0	0.0	0.0	0.0	Rv0015c (pknA)
18454	0.0	0.0	0.0	0.0	0.0	Rv0015c (pknA)
18488	0.0	0.0	0.0	0.0	0.0	Rv0015c (pknA)
18527	0.0	0.0	0.0	0.0	0.0	Rv0015c (pknA)
18666	0.0	0.0	0.0	0.0	0.0	Rv0015c (pknA)
18693	0.0	0.0	0.0	0.0	0.0	Rv0015c (pknA)
18725	0.0	0.0	0.0	0.0	0.0	Rv0015c (pknA)
18907	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19038	0.0	0.0	0.0	18.3	1.4	Rv0016c (pbpA)
19043	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19081	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19100	0.0	0.0	0.0	109.7	0.0	Rv0016c (pbpA)
19107	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19134	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19138	229.4	0.0	0.0	86.9	106.4	Rv0016c (pbpA)
19151	36.9	93.8	0.0	0.0	12.9	Rv0016c (pbpA)
19179	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19194	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19226	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19239	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19259	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19310	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19453	0.0	0.0	0.0	0.0	14.4	Rv0016c (pbpA)
19461	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19582	5.3	0.0	5.7	0.0	25.9	Rv0016c (pbpA)
19667	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19693	84.4	6.5	0.0	6.9	63.2	Rv0016c (pbpA)
19760	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19771	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19829	0.0	0.0	194.8	0.0	0.0	Rv0016c (pbpA)
19838	68.5	0.0	0.0	0.0	2.9	Rv0016c (pbpA)
19914	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19935	39.5	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19951	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19963	0.0	0.0	65.9	0.0	80.5	Rv0016c (pbpA)
19973	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
19984	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
20002	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
20037	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
20044	0.0	0.0	0.0	0.0	17.2	Rv0016c (pbpA)
20092	0.0	0.0	0.0	0.0	214.1	Rv0016c (pbpA)
20178	0.0	0.0	0.0	0.0	4.3	Rv0016c (pbpA)
20211	0.0	0.0	0.0	0.0	0.0	Rv0016c (pbpA)
20234	216.2	29.1	57.3	299.5	63.2	Rv0016c (pbpA),Rv0017c (rodA)
20266	0.0	0.0	0.0	0.0	0.0	Rv0017c (rodA)
20278	0.0	0.0	25.8	0.0	4.3	Rv0017c (rodA)
