GO:0003700	DNA binding transcription factor activity	Rv0042c Rv0043c Rv0067c Rv0078 Rv0081 Rv0117 Rv0135c Rv0144 Rv0158 Rv0165c Rv0182c Rv0190 Rv0196 Rv0232 Rv0238 Rv0273c Rv0275c Rv0302 Rv0324 Rv0328 Rv0330c Rv0377 Rv0445c Rv0452 Rv0472c Rv0494 Rv0576 Rv0586 Rv0653c Rv0681 Rv0691c Rv0735 Rv0737 Rv0767c Rv0775 Rv0792c Rv0825c Rv0827c Rv0880 Rv0967 Rv1019 Rv1049 Rv1152 Rv1167c Rv1189 Rv1219c Rv1221 Rv1230c Rv1255c Rv1317c Rv1353c Rv1395 Rv1404 Rv1474c Rv1534 Rv1556 Rv1657 Rv1674c Rv1685c Rv1719 Rv1773c Rv1776c Rv1816 Rv1909c Rv1930c Rv1931c Rv1963c Rv1985c Rv1994c Rv2034 Rv2069 Rv2160A Rv2166c Rv2250c Rv2282c Rv2324 Rv2327 Rv2358 Rv2359 Rv2506 Rv2640c Rv2642 Rv2703 Rv2710 Rv2711 Rv2779c Rv2788 Rv2841c Rv2887 Rv2912c Rv2986c Rv2989 Rv3050c Rv3055 Rv3058c Rv3060c Rv3066 Rv3082c Rv3133c Rv3160c Rv3167c Rv3173c Rv3208 Rv3223c Rv3249c Rv3286c Rv3291c Rv3295 Rv3328c Rv3405c Rv3414c Rv3557c Rv3574 Rv3676 Rv3736 Rv3744 Rv3830c Rv3833 Rv3855 Rv3911
GO:0004518	nuclease activity	Rv0002 Rv0058 Rv0065 Rv0229c Rv0240 Rv0277c Rv0301 Rv0427c Rv0456A Rv0549c Rv0582 Rv0595c Rv0598c Rv0609 Rv0617 Rv0624 Rv0627 Rv0629c Rv0630c Rv0631c Rv0656c Rv0659c Rv0661c Rv0665 Rv0670 Rv0749 Rv0938 Rv0960 Rv1008 Rv1102c Rv1107c Rv1108c Rv1114 Rv1242 Rv1246c Rv1321 Rv1339 Rv1397c Rv1420 Rv1461 Rv1495 Rv1547 Rv1561 Rv1629 Rv1633 Rv1638 Rv1720c Rv1741 Rv1765c Rv1829 Rv1838c Rv1942c Rv1953 Rv1955 Rv1962c Rv1982c Rv1991c Rv2010 Rv2015c Rv2019 Rv2063A Rv2090 Rv2103c Rv2179c Rv2191 Rv2228c Rv2231A Rv2274c Rv2367c Rv2407 Rv2444c Rv2445c Rv2464c Rv2494 Rv2511 Rv2527 Rv2528c Rv2529 Rv2530c Rv2546 Rv2548 Rv2549c Rv2554c Rv2594c Rv2596 Rv2602 Rv2681 Rv2737c Rv2752c Rv2757c Rv2759c Rv2801c Rv2816c Rv2817c Rv2824c Rv2829c Rv2837c Rv2863 Rv2866 Rv2872 Rv2898c Rv2902c Rv2924c Rv2925c Rv3180c Rv3201c Rv3297 Rv3320c Rv3358 Rv3370c Rv3384c Rv3408 Rv3644c Rv3674c Rv3697c Rv3711c Rv3749c Rv3796 Rv3923c
GO:0016741	transferase activity	Rv0070c Rv0089 Rv0145 Rv0146 Rv0187 Rv0208c Rv0213c Rv0224c Rv0281 Rv0294 Rv0326 Rv0329c Rv0380c Rv0389 Rv0447c Rv0469 Rv0470c Rv0503c Rv0511 Rv0520 Rv0521 Rv0558 Rv0560c Rv0567 Rv0642c Rv0643c Rv0644c Rv0645c Rv0725c Rv0726c Rv0731c Rv0830 Rv0881 Rv0893c Rv0956 Rv0957 Rv1003 Rv1010 Rv1093 Rv1133c Rv1139c Rv1153c Rv1220c Rv1300 Rv1316c Rv1317c Rv1377c Rv1380 Rv1405c Rv1406 Rv1407 Rv1498c Rv1506c Rv1515c Rv1523 Rv1597 Rv1644 Rv1656 Rv1694 Rv1703c Rv1729c Rv1888A Rv1889c Rv1896c Rv1988 Rv2003c Rv2066 Rv2067c Rv2071c Rv2072c Rv2118c Rv2124c Rv2165c Rv2211c Rv2225 Rv2258c Rv2372c Rv2423 Rv2458 Rv2622 Rv2675c Rv2689c Rv2751 Rv2754c Rv2756c Rv2764c Rv2847c Rv2879c Rv2880c Rv2906c Rv2952 Rv2954c Rv2955c Rv2956 Rv2959c Rv2964 Rv2966c Rv3015c Rv3030 Rv3037c Rv3038c Rv3120 Rv3204 Rv3263 Rv3322c Rv3342 Rv3366 Rv3392c Rv3399 Rv3404c Rv3579c Rv3699 Rv3701c Rv3720 Rv3767c Rv3787c Rv3832c Rv3919c
GO:0090305	nucleic acid phosphodiester bond hydrolysis	Rv0002 Rv0058 Rv0065 Rv0229c Rv0240 Rv0277c Rv0301 Rv0427c Rv0456A Rv0549c Rv0582 Rv0595c Rv0598c Rv0609 Rv0617 Rv0624 Rv0627 Rv0629c Rv0630c Rv0631c Rv0656c Rv0659c Rv0661c Rv0665 Rv0670 Rv0749 Rv0938 Rv0960 Rv1102c Rv1107c Rv1108c Rv1114 Rv1242 Rv1246c Rv1321 Rv1339 Rv1397c Rv1420 Rv1461 Rv1495 Rv1547 Rv1561 Rv1629 Rv1633 Rv1638 Rv1720c Rv1741 Rv1765c Rv1829 Rv1838c Rv1942c Rv1953 Rv1955 Rv1962c Rv1982c Rv1991c Rv2010 Rv2015c Rv2019 Rv2063A Rv2090 Rv2103c Rv2179c Rv2191 Rv2228c Rv2231A Rv2274c Rv2367c Rv2407 Rv2444c Rv2445c Rv2494 Rv2511 Rv2527 Rv2528c Rv2529 Rv2530c Rv2546 Rv2548 Rv2549c Rv2554c Rv2594c Rv2596 Rv2602 Rv2681 Rv2737c Rv2752c Rv2757c Rv2759c Rv2801c Rv2816c Rv2817c Rv2824c Rv2829c Rv2837c Rv2863 Rv2866 Rv2872 Rv2898c Rv2902c Rv2925c Rv3180c Rv3201c Rv3320c Rv3358 Rv3370c Rv3384c Rv3408 Rv3644c Rv3697c Rv3711c Rv3749c Rv3796 Rv3923c
GO:0048519	negative regulation of biological process	Rv0014c Rv0015c Rv0018c Rv0079 Rv0158 Rv0165c Rv0190 Rv0212c Rv0277c Rv0299 Rv0300 Rv0301 Rv0353 Rv0410c Rv0550c Rv0582 Rv0586 Rv0595c Rv0600c Rv0601c Rv0602c Rv0609 Rv0624 Rv0674 Rv0749 Rv0757 Rv0821c Rv0867c Rv0910 Rv0928 Rv0931c Rv0949 Rv0967 Rv0981 Rv1009 Rv1102c Rv1103c Rv1114 Rv1242 Rv1246c Rv1264 Rv1266c Rv1353c Rv1506c Rv1561 Rv1638 Rv1719 Rv1743 Rv1746 Rv1773c Rv1827 Rv1846c Rv1884c Rv1942c Rv1955 Rv1956 Rv1959c Rv1962c Rv1963c Rv1985c Rv1991A Rv1991c Rv2010 Rv2031c Rv2063A Rv2142c Rv2166c Rv2171 Rv2176 Rv2295 Rv2359 Rv2374c Rv2389c Rv2420c Rv2450c Rv2457c Rv2477c Rv2530c Rv2548 Rv2549c Rv2602 Rv2653c Rv2711 Rv2718c Rv2720 Rv2745c Rv2757c Rv2783c Rv2801c Rv2829c Rv2866 Rv2872 Rv2941 Rv2989 Rv3111 Rv3151 Rv3219 Rv3241c Rv3287c Rv3301c Rv3343c Rv3358 Rv3364c Rv3384c Rv3408 Rv3646c Rv3654c Rv3655c Rv3676 Rv3855 Rv3880c
GO:0006631	fatty acid metabolic process	Rv0033 Rv0035 Rv0098 Rv0130 Rv0222 Rv0241c Rv0404 Rv0447c Rv0466 Rv0468 Rv0470c Rv0503c Rv0533c Rv0637 Rv0642c Rv0643c Rv0644c Rv0645c Rv0649 Rv0669c Rv0824c Rv0859 Rv0860 Rv0904c Rv0905 Rv0914c Rv0974c Rv1013 Rv1070c Rv1074c Rv1094 Rv1129c Rv1130 Rv1131 Rv1136 Rv1180 Rv1181 Rv1185c Rv1206 Rv1323 Rv1344 Rv1345 Rv1372 Rv1472 Rv1475c Rv1483 Rv1484 Rv1492 Rv1493 Rv1521 Rv1527c Rv1529 Rv1550 Rv1618 Rv1627c Rv1660 Rv1662 Rv1663 Rv1665 Rv1715 Rv1750c Rv1867 Rv1925 Rv1935c Rv1984c Rv2001 Rv2187 Rv2217 Rv2218 Rv2243 Rv2244 Rv2245 Rv2246 Rv2247 Rv2266 Rv2383c Rv2486 Rv2501c Rv2523c Rv2524c Rv2605c Rv2790c Rv2930 Rv2931 Rv2932 Rv2933 Rv2934 Rv2935 Rv2941 Rv2946c Rv2948c Rv2950c Rv3039c Rv3089 Rv3203 Rv3229c Rv3230c Rv3280 Rv3373 Rv3392c Rv3506 Rv3515c Rv3516 Rv3543c Rv3544c Rv3550 Rv3799c Rv3801c Rv3825c Rv3826
GO:0008652	cellular amino acid biosynthetic process	Rv0013 Rv0070c Rv0091 Rv0189c Rv0391 Rv0500 Rv0535 Rv0848 Rv0858c Rv0884c Rv0948c Rv1059 Rv1077 Rv1079 Rv1093 Rv1133c Rv1201c Rv1202 Rv1293 Rv1294 Rv1295 Rv1296 Rv1334 Rv1335 Rv1336 Rv1383 Rv1384 Rv1559 Rv1599 Rv1600 Rv1601 Rv1602 Rv1603 Rv1605 Rv1606 Rv1609 Rv1611 Rv1612 Rv1613 Rv1652 Rv1653 Rv1654 Rv1655 Rv1656 Rv1657 Rv1658 Rv1659 Rv1820 Rv2007c Rv2121c Rv2122c Rv2124c Rv2178c Rv2192c Rv2201 Rv2210c Rv2220 Rv2222c Rv2294 Rv2334 Rv2335 Rv2386c Rv2391 Rv2392 Rv2427c Rv2439c Rv2458 Rv2537c Rv2538c Rv2539c Rv2540c Rv2726c Rv2747 Rv2753c Rv2763c Rv2773c Rv2860c Rv2987c Rv2988c Rv2995c Rv2996c Rv3001c Rv3002c Rv3003c Rv3015c Rv3042c Rv3137 Rv3206c Rv3227 Rv3340 Rv3341 Rv3356c Rv3423c Rv3470c Rv3509c Rv3601c Rv3700c Rv3701c Rv3702c Rv3703c Rv3704c Rv3708c Rv3709c Rv3710 Rv3754 Rv3772 Rv3838c Rv3858c Rv3859c Rv3914
GO:0016887	ATPase activity	Rv0001 Rv0005 Rv0006 Rv0073 Rv0092 Rv0103c Rv0107c Rv0194 Rv0370c Rv0425c Rv0434 Rv0613c Rv0630c Rv0631c Rv0655 Rv0730 Rv0820 Rv0908 Rv0933 Rv0949 Rv0969 Rv0986 Rv1028A Rv1029 Rv1030 Rv1031 Rv1112 Rv1218c Rv1238 Rv1253 Rv1267c Rv1272c Rv1273c Rv1281c Rv1297 Rv1304 Rv1305 Rv1307 Rv1308 Rv1309 Rv1310 Rv1311 Rv1329c Rv1348 Rv1349 Rv1402 Rv1458c Rv1463 Rv1469 Rv1473 Rv1479 Rv1620c Rv1621c Rv1638 Rv1667c Rv1668c Rv1687c Rv1747 Rv1819c Rv1821 Rv1859 Rv1992c Rv1997 Rv2038c Rv2060 Rv2092c Rv2115c Rv2184c Rv2326c Rv2397c Rv2398c Rv2399c Rv2400c Rv2426c Rv2457c Rv2477c Rv2564 Rv2688c Rv2737c Rv2832c Rv2850c Rv2936 Rv2973c Rv3000 Rv3041c Rv3102c Rv3164c Rv3194c Rv3198c Rv3201c Rv3202c Rv3211 Rv3240c Rv3270 Rv3296 Rv3585 Rv3596c Rv3610c Rv3649 Rv3663c Rv3679 Rv3680 Rv3692 Rv3743c Rv3758c Rv3764c Rv3781 Rv3868 Rv3918c
GO:0006811	ion transport	Rv0092 Rv0103c Rv0107c Rv0143c Rv0253 Rv0261c Rv0267 Rv0318c Rv0346c Rv0362 Rv0425c Rv0488 Rv0522 Rv0545c Rv0820 Rv0821c Rv0888 Rv0899 Rv0908 Rv0924c Rv0928 Rv0929 Rv0930 Rv0932c Rv0933 Rv0934 Rv0935 Rv0936 Rv0969 Rv0985c Rv1028A Rv1029 Rv1030 Rv1031 Rv1239c Rv1244 Rv1304 Rv1305 Rv1306 Rv1307 Rv1308 Rv1309 Rv1310 Rv1311 Rv1348 Rv1349 Rv1457c Rv1469 Rv1620c Rv1621c Rv1686c Rv1698 Rv1704c Rv1707 Rv1739c Rv1857 Rv1858 Rv1859 Rv1876 Rv1902c Rv1986 Rv1992c Rv1997 Rv2025c Rv2059 Rv2127 Rv2193 Rv2199c Rv2200c Rv2254c Rv2281 Rv2287 Rv2329c Rv2397c Rv2398c Rv2399c Rv2400c Rv2643 Rv2684 Rv2685 Rv2690c Rv2691 Rv2692 Rv2713 Rv2856 Rv2920c Rv2936 Rv2937 Rv2938 Rv3000 Rv3043c Rv3069 Rv3070 Rv3200c Rv3236c Rv3237c Rv3270 Rv3271c Rv3273 Rv3301c Rv3331 Rv3578 Rv3743c Rv3756c Rv3757c Rv3758c Rv3759c Rv3841 Rv3903c
GO:0006518	peptide metabolic process	Rv0041 Rv0053 Rv0055 Rv0056 Rv0105c Rv0266c Rv0429c Rv0634B Rv0640 Rv0641 Rv0651 Rv0652 Rv0682 Rv0683 Rv0684 Rv0685 Rv0700 Rv0701 Rv0702 Rv0703 Rv0704 Rv0705 Rv0706 Rv0707 Rv0708 Rv0709 Rv0710 Rv0714 Rv0715 Rv0716 Rv0717 Rv0718 Rv0719 Rv0720 Rv0721 Rv0722 Rv0723 Rv0724 Rv0773c Rv0800 Rv0979.1c Rv1007c Rv1015c Rv1292 Rv1298 Rv1299 Rv1344 Rv1346 Rv1347c Rv1406 Rv1536 Rv1641 Rv1642 Rv1643 Rv1649 Rv1650 Rv1689 Rv2055c Rv2056c Rv2057c Rv2058c Rv2357c Rv2378c Rv2383c Rv2384 Rv2386c Rv2404c Rv2412 Rv2441c Rv2442c Rv2448c Rv2477c Rv2534c Rv2555c Rv2572c Rv2580c Rv2614c Rv2711 Rv2785c Rv2794c Rv2839c Rv2842c Rv2845c Rv2882c Rv2889c Rv2890c Rv2904c Rv2909c Rv2992c Rv3009c Rv3011c Rv3012c Rv3105c Rv3336c Rv3442c Rv3443c Rv3456c Rv3458c Rv3459c Rv3460c Rv3461c Rv3462c Rv3580c Rv3598c Rv3702c Rv3704c Rv3834c Rv3924c
GO:0032259	methylation	Rv0089 Rv0145 Rv0146 Rv0187 Rv0208c Rv0213c Rv0224c Rv0281 Rv0294 Rv0326 Rv0329c Rv0380c Rv0447c Rv0469 Rv0470c Rv0503c Rv0511 Rv0520 Rv0521 Rv0558 Rv0560c Rv0567 Rv0642c Rv0643c Rv0644c Rv0645c Rv0725c Rv0726c Rv0731c Rv0830 Rv0881 Rv0893c Rv1003 Rv1010 Rv1133c Rv1139c Rv1153c Rv1220c Rv1300 Rv1316c Rv1317c Rv1377c Rv1405c Rv1407 Rv1498c Rv1506c Rv1515c Rv1523 Rv1597 Rv1644 Rv1694 Rv1703c Rv1729c Rv1888A Rv1889c Rv1896c Rv1988 Rv2003c Rv2066 Rv2067c Rv2071c Rv2072c Rv2118c Rv2124c Rv2165c Rv2211c Rv2258c Rv2372c Rv2423 Rv2458 Rv2622 Rv2675c Rv2689c Rv2751 Rv2754c Rv2756c Rv2764c Rv2847c Rv2879c Rv2880c Rv2906c Rv2952 Rv2954c Rv2955c Rv2956 Rv2959c Rv2966c Rv3015c Rv3030 Rv3037c Rv3038c Rv3120 Rv3204 Rv3263 Rv3322c Rv3342 Rv3366 Rv3392c Rv3399 Rv3579c Rv3699 Rv3701c Rv3720 Rv3767c Rv3787c Rv3832c Rv3919c
GO:0008168	methyltransferase activity	Rv0089 Rv0145 Rv0146 Rv0187 Rv0208c Rv0213c Rv0224c Rv0281 Rv0294 Rv0326 Rv0329c Rv0380c Rv0447c Rv0469 Rv0470c Rv0503c Rv0511 Rv0520 Rv0521 Rv0558 Rv0560c Rv0567 Rv0642c Rv0643c Rv0644c Rv0645c Rv0725c Rv0726c Rv0731c Rv0830 Rv0881 Rv0893c Rv1003 Rv1010 Rv1133c Rv1139c Rv1153c Rv1220c Rv1300 Rv1316c Rv1317c Rv1377c Rv1405c Rv1407 Rv1498c Rv1506c Rv1515c Rv1523 Rv1597 Rv1644 Rv1694 Rv1703c Rv1729c Rv1888A Rv1889c Rv1896c Rv1988 Rv2003c Rv2066 Rv2067c Rv2071c Rv2072c Rv2118c Rv2124c Rv2165c Rv2211c Rv2258c Rv2372c Rv2423 Rv2458 Rv2622 Rv2675c Rv2689c Rv2751 Rv2754c Rv2756c Rv2764c Rv2847c Rv2879c Rv2880c Rv2906c Rv2952 Rv2954c Rv2955c Rv2956 Rv2959c Rv2966c Rv3015c Rv3030 Rv3037c Rv3038c Rv3120 Rv3204 Rv3263 Rv3322c Rv3342 Rv3366 Rv3392c Rv3399 Rv3579c Rv3699 Rv3701c Rv3720 Rv3767c Rv3787c Rv3832c Rv3919c
GO:1901293	nucleoside phosphate biosynthetic process	Rv0001 Rv0115 Rv0212c Rv0321 Rv0357c Rv0363c Rv0382c Rv0386 Rv0389 Rv0462 Rv0489 Rv0573c Rv0733 Rv0754 Rv0772 Rv0777 Rv0780 Rv0787A Rv0788 Rv0803 Rv0808 Rv0809 Rv0891c Rv0946c Rv0956 Rv0957 Rv1017c Rv1023 Rv1092c Rv1120c Rv1232c Rv1264 Rv1304 Rv1305 Rv1306 Rv1307 Rv1308 Rv1309 Rv1310 Rv1311 Rv1318c Rv1319c Rv1320c Rv1330c Rv1354c Rv1380 Rv1381 Rv1383 Rv1384 Rv1385 Rv1391 Rv1436 Rv1437 Rv1438 Rv1594 Rv1595 Rv1596 Rv1617 Rv1625c Rv1631 Rv1647 Rv1695 Rv1699 Rv1843c Rv1900c Rv1981c Rv2029c Rv2043c Rv2139 Rv2202c Rv2212 Rv2215 Rv2241 Rv2357c Rv2421c Rv2435c Rv2438c Rv2445c Rv2488c Rv2583c Rv2584c Rv2697c Rv2754c Rv2764c Rv2786c Rv2883c Rv2964 Rv2965c Rv3010c Rv3048c Rv3051c Rv3232c Rv3247c Rv3275c Rv3276c Rv3309c Rv3313c Rv3356c Rv3396c Rv3410c Rv3411c Rv3600c Rv3624c Rv3645
GO:0016747	transferase activity	Rv0032 Rv0111 Rv0129c Rv0133 Rv0221 Rv0228 Rv0241c Rv0243 Rv0262c Rv0408 Rv0517 Rv0533c Rv0649 Rv0730 Rv0802c Rv0819 Rv0859 Rv0895 Rv0914c Rv0919 Rv0995 Rv0998 Rv1018c Rv1074c Rv1125 Rv1135A Rv1182 Rv1201c Rv1248c Rv1254 Rv1323 Rv1347c Rv1372 Rv1425 Rv1483 Rv1484 Rv1551 Rv1565c Rv1569 Rv1627c Rv1653 Rv1660 Rv1665 Rv1760 Rv1867 Rv1886c Rv2051c Rv2170 Rv2182c Rv2215 Rv2217 Rv2243 Rv2245 Rv2246 Rv2262c Rv2285 Rv2335 Rv2416c Rv2418c Rv2482c Rv2483c Rv2484c Rv2495c Rv2524c Rv2669 Rv2747 Rv2775 Rv2790c Rv2851c Rv2867c Rv2931 Rv2932 Rv2933 Rv2934 Rv2935 Rv2939 Rv2941 Rv3026c Rv3087 Rv3088 Rv3089 Rv3130c Rv3225c Rv3233c Rv3234c Rv3341 Rv3371 Rv3419c Rv3420c Rv3423.1 Rv3480c Rv3523 Rv3540c Rv3546 Rv3556c Rv3566c Rv3734c Rv3740c Rv3804c Rv3814c Rv3815c Rv3816c Rv3820c Rv3824c
GO:0016310	phosphorylation	Rv0014c Rv0015c Rv0115 Rv0127 Rv0254c Rv0350 Rv0363c Rv0366c Rv0409 Rv0410c Rv0422c Rv0462 Rv0489 Rv0490 Rv0499 Rv0600c Rv0601c Rv0620 Rv0647c Rv0650 Rv0729 Rv0733 Rv0754 Rv0758 Rv0845 Rv0902c Rv0931c Rv0946c Rv0982 Rv1011 Rv1017c Rv1023 Rv1028c Rv1032c Rv1092c Rv1127c Rv1266c Rv1286 Rv1296 Rv1364c Rv1389 Rv1436 Rv1437 Rv1438 Rv1604 Rv1617 Rv1631 Rv1654 Rv1695 Rv1712 Rv1743 Rv1746 Rv1827 Rv2027c Rv2029c Rv2031c Rv2047c Rv2088 Rv2131c Rv2175c Rv2176 Rv2202c Rv2205c Rv2215 Rv2232 Rv2241 Rv2252 Rv2436 Rv2439c Rv2440c Rv2445c Rv2539c Rv2583c Rv2701c Rv2702 Rv2786c Rv2883c Rv2914c Rv2974c Rv2975c Rv2977c Rv2984 Rv2998A Rv3010c Rv3043c Rv3080c Rv3132c Rv3137 Rv3168 Rv3218 Rv3220c Rv3225c Rv3232c Rv3245c Rv3246c Rv3247c Rv3310 Rv3365c Rv3600c Rv3606c Rv3696c Rv3709c Rv3764c Rv3817
GO:0009165	nucleotide biosynthetic process	Rv0001 Rv0115 Rv0212c Rv0321 Rv0357c Rv0363c Rv0382c Rv0386 Rv0389 Rv0462 Rv0489 Rv0573c Rv0733 Rv0754 Rv0772 Rv0777 Rv0780 Rv0787A Rv0788 Rv0803 Rv0808 Rv0809 Rv0891c Rv0946c Rv0956 Rv0957 Rv1017c Rv1023 Rv1092c Rv1120c Rv1232c Rv1264 Rv1304 Rv1305 Rv1306 Rv1307 Rv1308 Rv1309 Rv1310 Rv1311 Rv1318c Rv1319c Rv1320c Rv1330c Rv1354c Rv1380 Rv1381 Rv1383 Rv1384 Rv1385 Rv1391 Rv1436 Rv1437 Rv1438 Rv1594 Rv1595 Rv1596 Rv1617 Rv1625c Rv1631 Rv1647 Rv1695 Rv1699 Rv1843c Rv1900c Rv1981c Rv2029c Rv2043c Rv2139 Rv2202c Rv2212 Rv2215 Rv2241 Rv2357c Rv2421c Rv2435c Rv2438c Rv2445c Rv2488c Rv2583c Rv2584c Rv2697c Rv2754c Rv2764c Rv2786c Rv2883c Rv2964 Rv2965c Rv3010c Rv3048c Rv3051c Rv3232c Rv3247c Rv3275c Rv3276c Rv3309c Rv3356c Rv3396c Rv3410c Rv3411c Rv3600c Rv3624c Rv3645
GO:0072330	monocarboxylic acid biosynthetic process	Rv0033 Rv0035 Rv0098 Rv0130 Rv0241c Rv0363c Rv0404 Rv0447c Rv0462 Rv0466 Rv0468 Rv0470c Rv0489 Rv0503c Rv0533c Rv0637 Rv0642c Rv0643c Rv0644c Rv0645c Rv0649 Rv0669c Rv0754 Rv0824c Rv0904c Rv0946c Rv0974c Rv1013 Rv1023 Rv1094 Rv1180 Rv1181 Rv1185c Rv1206 Rv1344 Rv1345 Rv1372 Rv1395 Rv1436 Rv1437 Rv1438 Rv1483 Rv1484 Rv1521 Rv1527c Rv1529 Rv1568 Rv1569 Rv1570 Rv1589 Rv1617 Rv1660 Rv1662 Rv1663 Rv1665 Rv1712 Rv1750c Rv1925 Rv2001 Rv2029c Rv2187 Rv2201 Rv2215 Rv2217 Rv2218 Rv2225 Rv2241 Rv2243 Rv2244 Rv2245 Rv2246 Rv2247 Rv2383c Rv2386c Rv2501c Rv2523c Rv2524c Rv2573 Rv2930 Rv2931 Rv2932 Rv2933 Rv2934 Rv2935 Rv2941 Rv2946c Rv2948c Rv2949c Rv2950c Rv3010c Rv3082c Rv3089 Rv3229c Rv3392c Rv3506 Rv3515c Rv3601c Rv3602c Rv3736 Rv3801c Rv3825c Rv3826 Rv3833
GO:0043043	peptide biosynthetic process	Rv0041 Rv0053 Rv0055 Rv0056 Rv0105c Rv0429c Rv0634B Rv0640 Rv0641 Rv0651 Rv0652 Rv0682 Rv0683 Rv0684 Rv0685 Rv0700 Rv0701 Rv0702 Rv0703 Rv0704 Rv0705 Rv0706 Rv0707 Rv0708 Rv0709 Rv0710 Rv0714 Rv0715 Rv0716 Rv0717 Rv0718 Rv0719 Rv0720 Rv0721 Rv0722 Rv0723 Rv0979.1c Rv1007c Rv1015c Rv1292 Rv1298 Rv1299 Rv1344 Rv1346 Rv1347c Rv1406 Rv1536 Rv1641 Rv1642 Rv1643 Rv1649 Rv1650 Rv1689 Rv2055c Rv2056c Rv2057c Rv2058c Rv2357c Rv2378c Rv2383c Rv2384 Rv2386c Rv2404c Rv2412 Rv2441c Rv2442c Rv2448c Rv2477c Rv2534c Rv2555c Rv2572c Rv2580c Rv2614c Rv2711 Rv2785c Rv2794c Rv2839c Rv2842c Rv2845c Rv2882c Rv2889c Rv2890c Rv2904c Rv2909c Rv2992c Rv3009c Rv3011c Rv3012c Rv3105c Rv3336c Rv3442c Rv3443c Rv3456c Rv3458c Rv3459c Rv3460c Rv3461c Rv3462c Rv3580c Rv3598c Rv3704c Rv3834c Rv3924c
GO:0003723	RNA binding	Rv0020c Rv0053 Rv0055 Rv0056 Rv0380c Rv0595c Rv0640 Rv0641 Rv0651 Rv0682 Rv0683 Rv0684 Rv0685 Rv0700 Rv0701 Rv0702 Rv0703 Rv0704 Rv0705 Rv0706 Rv0707 Rv0708 Rv0710 Rv0714 Rv0715 Rv0716 Rv0717 Rv0718 Rv0719 Rv0720 Rv0721 Rv0723 Rv0823c Rv0881 Rv1010 Rv1015c Rv1165 Rv1253 Rv1297 Rv1298 Rv1299 Rv1301 Rv1340 Rv1407 Rv1454c Rv1475c Rv1536 Rv1540 Rv1626 Rv1630 Rv1641 Rv1643 Rv1644 Rv1649 Rv1650 Rv1689 Rv1694 Rv1711 Rv1772 Rv1897c Rv1988 Rv2055c Rv2056c Rv2364c Rv2368c Rv2412 Rv2439c Rv2442c Rv2444c Rv2477c Rv2533c Rv2534c Rv2555c Rv2614c Rv2752c Rv2783c Rv2785c Rv2793c Rv2839c Rv2841c Rv2882c Rv2889c Rv2902c Rv2908c Rv2916c Rv2925c Rv2992c Rv3024c Rv3100c Rv3105c Rv3228 Rv3300c Rv3366 Rv3442c Rv3443c Rv3455c Rv3458c Rv3459c Rv3460c Rv3462c Rv3579c Rv3907c Rv3923c
GO:0019693	ribose phosphate metabolic process	Rv0001 Rv0295c Rv0357c Rv0363c Rv0382c Rv0386 Rv0389 Rv0438c Rv0462 Rv0489 Rv0733 Rv0754 Rv0772 Rv0777 Rv0780 Rv0787A Rv0788 Rv0803 Rv0805 Rv0808 Rv0809 Rv0866 Rv0946c Rv0956 Rv0957 Rv0994 Rv1017c Rv1021 Rv1023 Rv1092c Rv1121 Rv1122 Rv1232c Rv1264 Rv1304 Rv1305 Rv1306 Rv1307 Rv1308 Rv1309 Rv1310 Rv1311 Rv1318c Rv1319c Rv1320c Rv1366 Rv1380 Rv1381 Rv1383 Rv1384 Rv1385 Rv1389 Rv1391 Rv1408 Rv1436 Rv1437 Rv1438 Rv1445c Rv1447c Rv1448c Rv1611 Rv1617 Rv1625c Rv1631 Rv1647 Rv1699 Rv1837c Rv1844c Rv1900c Rv2029c Rv2131c Rv2139 Rv2202c Rv2212 Rv2215 Rv2241 Rv2435c Rv2445c Rv2465c Rv2583c Rv2584c Rv2786c Rv2883c Rv2964 Rv2965c Rv3010c Rv3043c Rv3119 Rv3124 Rv3232c Rv3247c Rv3275c Rv3276c Rv3309c Rv3323c Rv3396c Rv3410c Rv3411c Rv3600c Rv3624c
GO:0044110	growth involved in symbiotic interaction	Rv0019c Rv0169 Rv0170 Rv0171 Rv0172 Rv0173 Rv0174 Rv0175 Rv0176 Rv0177 Rv0178 Rv0199 Rv0201c Rv0204c Rv0221 Rv0243 Rv0294 Rv0325 Rv0365c Rv0392c Rv0405 Rv0450c Rv0481c Rv0497 Rv0507 Rv0594 Rv0819 Rv0820 Rv0878c Rv0895 Rv0899 Rv0900 Rv0902c Rv0903c Rv0928 Rv0929 Rv0930 Rv1221 Rv1235 Rv1236 Rv1237 Rv1238 Rv1345 Rv1357c Rv1395 Rv1425 Rv1760 Rv1821 Rv1857 Rv1886c Rv2031c Rv2200c Rv2235 Rv2285 Rv2416c Rv2452c Rv2484c Rv2548 Rv2745c Rv2919c Rv2929 Rv2930 Rv2936 Rv2938 Rv2941 Rv2942 Rv2945c Rv3018c Rv3083 Rv3084 Rv3085 Rv3086 Rv3087 Rv3088 Rv3089 Rv3130c Rv3232c Rv3233c Rv3234c Rv3246c Rv3371 Rv3480c Rv3487c Rv3543c Rv3544c Rv3545c Rv3551 Rv3552 Rv3569c Rv3570c Rv3734c Rv3740c Rv3763 Rv3804c Rv3810 Rv3864 Rv3868 Rv3870 Rv3871 Rv3877
